rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,time/fps,time/total_timesteps,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/entropy_loss,train/value_loss,train/explained_variance,train/std,train/loss,train/n_updates,train/learning_rate
403.33227494,1786,689.48,110,504,901120,-0.032117363075667524,0.030896222,0.2,0.340966796875,-19.65173458456993,6.278186745941639,0.8132148385047913,1.2472835779190063,2.1969571113586426,1090,0.0003
403.5132746,1798,690.5,111,505,909312,-0.039054767816560344,0.02568032,0.2,0.27261962890625,-19.673171865940095,9.81750268638134,0.857185423374176,1.2494341135025024,7.552516460418701,1100,0.0003
420.7095977799999,1811,717.76,112,506,917504,-0.03897998055545031,0.025520358,0.2,0.29970703125,-19.720678836107254,7.942127192020417,0.8342410922050476,1.2533252239227295,1.4922513961791992,1110,0.0003
428.85691449,1824,730.33,113,507,925696,-0.032224553526612,0.031731352,0.2,0.343701171875,-19.742658907175063,6.6360769785940645,0.845348060131073,1.2557052373886108,3.591204881668091,1120,0.0003
426.8148234,1836,727.28,114,508,933888,-0.03670327627623919,0.06189651,0.2,0.4540771484375,-19.761557179689408,2.944765692204237,0.7685140371322632,1.2593649625778198,0.8941765427589417,1130,0.0003
438.613279,1849,746.13,115,509,942080,-0.030944628881115932,0.036558747,0.2,0.382080078125,-19.814895528554917,4.454684984311461,0.8714358806610107,1.2630847692489624,1.844883918762207,1140,0.0003
441.12415702,1861,749.83,116,510,950272,-0.03216216865039314,0.021695253,0.2,0.23511962890625,-19.841853857040405,5.695691134035587,0.8814826011657715,1.2686831951141357,1.9386240243911743,1150,0.0003
452.43429163,1874,767.84,117,511,958464,-0.03276837792654987,0.016502315,0.2,0.1995361328125,-19.890682315826417,5.798962190747261,0.8753405809402466,1.2716481685638428,1.5398650169372559,1160,0.0003
462.94623894000006,1886,782.09,118,512,966656,-0.03411078287463169,0.05201307,0.2,0.40621337890625,-19.917680966854096,2.759795082733035,0.583935558795929,1.2775927782058716,0.6157544255256653,1170,0.0003
482.3757077799999,1899,810.26,119,513,974848,-0.028851498324365822,0.013884891,0.2,0.20181884765625,-19.9645505964756,7.766490933299065,0.8409861326217651,1.2802321910858154,3.4017786979675293,1180,0.0003
488.43766928,1911,815.4,120,514,983040,-0.029591132659697907,0.06602748,0.2,0.4833740234375,-20.027219265699387,3.0089905858039856,0.8015435934066772,1.289899468421936,0.43453511595726013,1190,0.0003
515.82706715,1924,856.26,121,515,991232,-0.0268923357813037,0.015450884,0.2,0.191748046875,-20.0810564994812,6.255992799624801,0.7927618026733398,1.2930558919906616,1.1173890829086304,1200,0.0003
487.36589619,1937,807.28,122,515,999424,-0.031033490431582322,0.020195605,0.2,0.21688232421875,-20.108387732505797,3.365243411064148,0.8640559911727905,1.2968624830245972,1.0329363346099854,1210,0.0003
482.42390961999996,1949,796.84,123,516,1007616,-0.027760943512839732,0.011264024,0.2,0.1209716796875,-20.141193532943724,13.266643191874028,0.8746051788330078,1.2999845743179321,4.103175163269043,1220,0.0003
467.44348518,1962,769.95,124,517,1015808,-0.03343840897650807,0.014440659,0.2,0.16348876953125,-20.16956334710121,7.82972619086504,0.9049710035324097,1.3026305437088013,1.640453577041626,1230,0.0003
476.85450106999997,1974,783.59,125,518,1024000,-0.030974842085561248,0.011878816,0.2,0.130810546875,-20.198618191480637,10.521239902079106,0.9122743010520935,1.30617094039917,5.061523914337158,1240,0.0003
475.99582555000006,1987,780.25,126,519,1032192,-0.03393610236344102,0.016179707,0.2,0.18223876953125,-20.233402252197266,10.283370864391326,0.7894643545150757,1.3102127313613892,2.5652332305908203,1250,0.0003
473.86103862,1999,773.83,127,520,1040384,-0.03183216603792971,0.0229871,0.2,0.26300048828125,-20.263426959514618,5.496580149978399,0.8707557916641235,1.3131400346755981,1.311161994934082,1260,0.0003
466.97226528000004,2012,762.15,128,521,1048576,-0.03182923725253204,0.014935046,0.2,0.18189697265625,-20.295910429954528,9.547031383216382,0.8727355003356934,1.316759467124939,2.5791878700256348,1270,0.0003
459.05360425999993,2024,749.91,129,522,1056768,-0.03322450906416634,0.025925707,0.2,0.25263671875,-20.339191579818724,7.088954101875425,0.8256996273994446,1.3227821588516235,2.931234836578369,1280,0.0003
446.6981585,2037,730.48,130,522,1064960,-0.033076285933202595,0.015198129,0.2,0.18548583984375,-20.383653604984282,13.605022890865802,0.8698683977127075,1.3270279169082642,8.808504104614258,1290,0.0003
467.16113645999997,2049,762.53,131,523,1073152,-0.03287698016283684,0.02332317,0.2,0.2626953125,-20.44417260289192,7.3071354605257515,0.869908332824707,1.334425926208496,1.7186737060546875,1300,0.0003
461.22176764000005,2062,753.54,132,524,1081344,-0.035976239250885556,0.019216174,0.2,0.22371826171875,-20.49422345161438,11.253112091124057,0.845785915851593,1.3389898538589478,3.924607276916504,1310,0.0003
